filepath,filename,class,width,height,format,file_size_kb,sha256,split
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-9-04-06-AM_png.rf.7a4d0c6f00993b3f39a8c73050aed48d.jpg,Screen-Shot-2021-11-22-at-9-04-06-AM_png.rf.7a4d0c6f00993b3f39a8c73050aed48d.jpg,clubbing,416,416,JPEG,14.9,dfefe706b9af4a7ababb95414669a40c20598cdceaef0346faced853a70b02c6,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-36-34-AM_png.rf.7a56791d4b91c5f7e964ebf23a7b6309.jpg,Screen-Shot-2021-11-22-at-8-36-34-AM_png.rf.7a56791d4b91c5f7e964ebf23a7b6309.jpg,clubbing,416,416,JPEG,11.61,556c83f1f79b1b52e49fa0accfbf1b24bcd3f08edfe12b706c73f7f173f958c9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-42-52-AM_png.rf.95f20fdab5a854e63b341fa38dd21be8.jpg,Screen-Shot-2021-11-22-at-8-42-52-AM_png.rf.95f20fdab5a854e63b341fa38dd21be8.jpg,clubbing,416,416,JPEG,11.35,1f4a320acd2aa568d330d8b64f4b4e919b78874560bae0151002d674874dc5e6,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1b4430908da79116b428fc5c1a39167b.jpg,Screen-Shot-2021-11-16-at-7-02-13-PM_png.rf.1b4430908da79116b428fc5c1a39167b.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,17.01,5e95b4438a1f4d3152a0dcc11768b7c1863f102ce95d4c7df790e03463895f1e,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-5-08-48-PM_png.rf.251a30729015be2964f25950f7c3a709.jpg,Screen-Shot-2021-11-22-at-5-08-48-PM_png.rf.251a30729015be2964f25950f7c3a709.jpg,clubbing,416,416,JPEG,10.52,8c2c0813fa7053a1c0d5400e7194fd99051bbdff57eb2d524784285875703ea4,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\78_JPG.rf.789a8139dbe97ac906c4c52d3fd30865.jpg,78_JPG.rf.789a8139dbe97ac906c4c52d3fd30865.jpg,pitting,416,416,JPEG,13.11,0d61fcd0d3ed64b33e163a3d2f46ac8c36276548e1260e227e7616fafa3dc277,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h40_png.rf.671dd1b753b1a1e3de51363e34673e80.jpg,h40_png.rf.671dd1b753b1a1e3de51363e34673e80.jpg,Healthy_Nail,416,416,JPEG,76.78,693f4774e94ce96824214ae0be9c32765317309e893129e0a09641fba24b630f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\235_JPG.rf.fefeb4bd2a7f6ea97830472b906b7176.jpg,235_JPG.rf.fefeb4bd2a7f6ea97830472b906b7176.jpg,pitting,416,416,JPEG,14.85,43dbf551b3dded7207e1c2b2a4006d137e72a2a8e05ce5056bc97e4927bc2556,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h43_png.rf.f615e1b1c195e96166e560426612ddba.jpg,h43_png.rf.f615e1b1c195e96166e560426612ddba.jpg,Healthy_Nail,416,416,JPEG,78.41,71a049630925ae82651eef1539e9938596a8eb4e5f237a01761e87f242353a1d,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-004402_png.rf.8a3c3bd5959788fd0c74b92145b47610.jpg,Screenshot-2021-11-19-004402_png.rf.8a3c3bd5959788fd0c74b92145b47610.jpg,Onychogryphosis,416,416,JPEG,16.55,97416524cdeeb1617bba1cad1b03deb11c054a02df74e92e2b1c925946ce982f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-28-27-AM_png.rf.559b13eb87c7675bc046764142ec6793.jpg,Screen-Shot-2021-11-22-at-8-28-27-AM_png.rf.559b13eb87c7675bc046764142ec6793.jpg,clubbing,416,416,JPEG,13.91,76b400f99e48334fbc7e5657fc3d1eb228680fe223b54cc216649f3a427765b8,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-14-31-PM_png.rf.ee98af0f5dd65c175a60174f820b42b1.jpg,Screen-Shot-2021-11-16-at-7-14-31-PM_png.rf.ee98af0f5dd65c175a60174f820b42b1.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.59,3d3f7f27af73771b98b5cfcd5d9666e86c160f0e0492d60fd44eada9544c7ca1,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-22-33-AM_png.rf.9ad2679e2ec23fa5aba66c03ecb824a9.jpg,Screen-Shot-2021-11-19-at-12-22-33-AM_png.rf.9ad2679e2ec23fa5aba66c03ecb824a9.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.15,ba2d6b440dfd5b80c664bb8f14799ba53bcde28582c8d7765e8d7ed0a645a708,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-233854_png.rf.c80a214563ddabbbedbbf6518eb2d4b2.jpg,Screenshot-2021-11-21-233854_png.rf.c80a214563ddabbbedbbf6518eb2d4b2.jpg,Onychogryphosis,416,416,JPEG,11.96,89de8dbaba87eb126f9af588c292cd68071dff599d3eb72e7709dff2dc8564bf,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-7-55-42-PM_png.rf.737d2b2ed8cac78d521bc730322c4f18.jpg,Screen-Shot-2021-11-20-at-7-55-42-PM_png.rf.737d2b2ed8cac78d521bc730322c4f18.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,9.77,147cde94d5cc77984faaba547089b66a45464dc9a7320fe89af28ca4c0008617,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-15-53-PM_png.rf.8bc066031385bfdc7c8addb714e5a54c.jpg,Screen-Shot-2021-11-22-at-10-15-53-PM_png.rf.8bc066031385bfdc7c8addb714e5a54c.jpg,clubbing,416,416,JPEG,11.38,e9d9d7df2e9fb9d666744174298d5310530cd76d9663a53f784addb3c4f222a9,train
C:\Users\venka\Documents\Project\data\extracted\data\validation\Healthy_Nail\h14_png.rf.9e48f154edf68fa4094ba876c23615f1.jpg,h14_png.rf.9e48f154edf68fa4094ba876c23615f1.jpg,Healthy_Nail,416,416,JPEG,72.07,0e1e2363265487ebd78c4d3a9a8b4b69f28d13879523d2efbaf2a9d910165334,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-10-45-45-AM_png.rf.5fa8ca4c463e039e1ab061aab8b3fc9b.jpg,Screen-Shot-2021-10-15-at-10-45-45-AM_png.rf.5fa8ca4c463e039e1ab061aab8b3fc9b.jpg,blue_finger,416,416,JPEG,9.83,983bc9a1e782d42a2663ac7043345218a3fd36a64d5b2621c69f51d9855b8e40,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-163641_png.rf.ce2acf7df88cc8f12bf7ac914710c676.jpg,Screenshot-2021-11-21-163641_png.rf.ce2acf7df88cc8f12bf7ac914710c676.jpg,Onychogryphosis,416,416,JPEG,14.73,bde166a41d0ebddcfa36ce69e918540e65a6179a4851624b1b662b4ed00411a6,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\CuvmX-dWIAAv_PX_jpeg.rf.489e2938110ea64e39008cb97ce0542d.jpg,CuvmX-dWIAAv_PX_jpeg.rf.489e2938110ea64e39008cb97ce0542d.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,16.76,18676de453c682affad380832e4d62651ec55e1c3aec8d861809d0e577bb686c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-10-43-27-PM_png.rf.752f9141eb8094c18a0257729f9cda91.jpg,Screen-Shot-2021-11-20-at-10-43-27-PM_png.rf.752f9141eb8094c18a0257729f9cda91.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,11.4,842eeea7a033ede3a4535d1a2145a7995386d45844358e837589d4cae1037c4d,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h113_png.rf.c7643fc7ec0f6b9fc7373d420249e331.jpg,h113_png.rf.c7643fc7ec0f6b9fc7373d420249e331.jpg,Healthy_Nail,416,416,JPEG,61.35,b09eb25fd36040424c0ae30094eef4fde26302d511dfc7568445968464027fa5,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h271_png.rf.b0c9b5c6ac365a40c2a69202260f0a01.jpg,h271_png.rf.b0c9b5c6ac365a40c2a69202260f0a01.jpg,Healthy_Nail,416,416,JPEG,44.74,0ae532fd46a95a01452a396d3aeadb696781caba5d4542bfa74af9cc74ff2767,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h37_png.rf.d8c88e3bd86f9f79a9ad0d7eb4f7f06c.jpg,h37_png.rf.d8c88e3bd86f9f79a9ad0d7eb4f7f06c.jpg,Healthy_Nail,416,416,JPEG,72.85,87ddab79b80c25cc0a640c66ad3b4cb91d4c69802b251b2ccac181353433da23,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\50_JPG.rf.22c19ec46f57922b690635c85b07cb3e.jpg,50_JPG.rf.22c19ec46f57922b690635c85b07cb3e.jpg,pitting,416,416,JPEG,10.26,b89f3e2700886d804bf0044fdd641dd55c2852a150522b45fba78dbf44897a51,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-7-14-06-PM_png.rf.2aecae26b41c6607aa3e8fb82380ee8b.jpg,Screen-Shot-2021-11-16-at-7-14-06-PM_png.rf.2aecae26b41c6607aa3e8fb82380ee8b.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,14.29,93098bba3e90df93a522cf88261fbd45c5a0f54936a9997a33950225c3c3b0cb,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-22-020004_png.rf.a463330d2d04fcd941a89773ad7e41c3.jpg,Screenshot-2021-11-22-020004_png.rf.a463330d2d04fcd941a89773ad7e41c3.jpg,Onychogryphosis,416,416,JPEG,11.63,5300f9ec60e81e03935802620a0118362add5281ba2a06e31b916cf49c3769a4,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-50-57-PM_png.rf.f8a277fca5460071cecf29bcf19e30ee.jpg,Screen-Shot-2021-11-22-at-4-50-57-PM_png.rf.f8a277fca5460071cecf29bcf19e30ee.jpg,blue_finger,416,416,JPEG,9.71,c0630141ce464bf90bcdcb6bcb6965786963ab9ed50a8fa10db9ad0eb6034c96,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-231442_png.rf.638e9c929db58339ce26438a90afe283.jpg,Screenshot-2021-11-21-231442_png.rf.638e9c929db58339ce26438a90afe283.jpg,Onychogryphosis,416,416,JPEG,11.79,e39b7b4dba1a8355f10993b7f40ae320efe66a809d857f3bce6644f2e289e47b,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-07-43-AM_png.rf.924b836aa0df5421ee6a1e1d2d235b05.jpg,Screen-Shot-2021-11-22-at-8-07-43-AM_png.rf.924b836aa0df5421ee6a1e1d2d235b05.jpg,clubbing,416,416,JPEG,13.5,bc8670ef650a6d0e8839c8a0955110d40b10b15241d5d6450335cd6dfedbbade,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\225_JPG.rf.6e66bd933533289be973b59104acbede.jpg,225_JPG.rf.6e66bd933533289be973b59104acbede.jpg,pitting,416,416,JPEG,17.09,b8e7642ec6bf8758dd0037b9caf08ec9445e3c6c8c7caf12dc847a31dc8bfa04,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h168_png.rf.7e04d4e4bd6c4bf68eb22eee5eb164d5.jpg,h168_png.rf.7e04d4e4bd6c4bf68eb22eee5eb164d5.jpg,Healthy_Nail,416,416,JPEG,61.07,8bafd412588f72118008fcb7a08892754a3cb29fe9cea00df4a1a4e2297f1458,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-09-17-PM_png.rf.6e3b3e8d57af2af1c7299e80aef391b0.jpg,Screen-Shot-2021-11-22-at-10-09-17-PM_png.rf.6e3b3e8d57af2af1c7299e80aef391b0.jpg,blue_finger,416,416,JPEG,14.03,822101001c6416bf98fe74591f09b6941ff78652749be50e2f53da1f398ed2f7,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h39_png.rf.1317842d60a66973c5ed9fc49ee57206.jpg,h39_png.rf.1317842d60a66973c5ed9fc49ee57206.jpg,Healthy_Nail,416,416,JPEG,52.25,e0eeea0fc339d39daba049ab07dc0b3f64d23a6d2d070243aee4dfdd1774dd9f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-29-56-PM_png.rf.fd965d022ea5575f035cd37d88ac8071.jpg,Screen-Shot-2021-11-20-at-8-29-56-PM_png.rf.fd965d022ea5575f035cd37d88ac8071.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,15.17,8af64e71bc6857c77b760cb44b403df83c014a6cd42a2db007e2744e1247e039,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.a8a250abe6e60e4f778c110d2f81889a.jpg,Screen-Shot-2021-11-16-at-6-58-46-PM_png.rf.a8a250abe6e60e4f778c110d2f81889a.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,9.97,e85a04e8d7b6a913db00fdedf7bf94ee93199448011bc0490024ebaf2d2d6871,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-04-18-AM_png.rf.3fe03acc4d4a5cabdc7b250835593d3c.jpg,Screen-Shot-2021-11-22-at-10-04-18-AM_png.rf.3fe03acc4d4a5cabdc7b250835593d3c.jpg,clubbing,416,416,JPEG,11.84,0e93f39ba78a3ebce04c7dfba6f741352e38d27048dd7cd3acaccf8b80d6a0c0,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-52-19-PM_png.rf.70a74c19f08deca5280ec2b135e91783.jpg,Screen-Shot-2021-11-22-at-4-52-19-PM_png.rf.70a74c19f08deca5280ec2b135e91783.jpg,blue_finger,416,416,JPEG,10.1,5c0b58ce1b4655f62e4bc3b4c05403971e9a514730d03429720b7942206a4f9c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-10-06-46-AM_png.rf.c2de54f5ac7e6240676ff0622c73c047.jpg,Screen-Shot-2021-11-22-at-10-06-46-AM_png.rf.c2de54f5ac7e6240676ff0622c73c047.jpg,clubbing,416,416,JPEG,11.38,927171ab8f3f45b7907a6515070fad2ba317c2ce01d14880962e4e8c114ea7d3,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-4-48-34-PM_png.rf.ce0915a5ff1d49edc66f9e40d76f1b0a.jpg,Screen-Shot-2021-11-22-at-4-48-34-PM_png.rf.ce0915a5ff1d49edc66f9e40d76f1b0a.jpg,blue_finger,416,416,JPEG,10.15,104b5a5c4fec75bda28e7f06c98e5e7354eff8f3fc46541be3e219ba633f9a90,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-5-01-12-PM_png.rf.a1804c3258830603670b1a6e9e49081e.jpg,Screen-Shot-2021-11-22-at-5-01-12-PM_png.rf.a1804c3258830603670b1a6e9e49081e.jpg,clubbing,416,416,JPEG,10.99,d063606f46395172f69bce0cec54e8118424dec4a9edf93e7b2a1b9a7aedc13f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\270_JPG.rf.bc44fdbac10c541df51af1705587b612.jpg,270_JPG.rf.bc44fdbac10c541df51af1705587b612.jpg,pitting,416,416,JPEG,15.41,b86c58e8413c71e79722f9e6ba89782eccc3488eb90922219e31c13c7bb50bc8,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-013107_png.rf.26310450597e39275b36ea7f79a799be.jpg,Screenshot-2021-11-19-013107_png.rf.26310450597e39275b36ea7f79a799be.jpg,Onychogryphosis,416,416,JPEG,15.85,7fcf8b09dace25781556e862f9414ba90b5c33df06edcc76225dd2b3113db822,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-234929_png.rf.9b40f9f83572b1b5980e8fed741c56b5.jpg,Screenshot-2021-11-21-234929_png.rf.9b40f9f83572b1b5980e8fed741c56b5.jpg,Onychogryphosis,416,416,JPEG,13.34,fd98738fcd4d0e4b2d0317d5939f93f096a8bc982d07d8117ae9f3977fe3c2da,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-10-26-at-11-18-01-AM_png.rf.a19b1922f04e44321bbc784c802127ac.jpg,Screen-Shot-2021-10-26-at-11-18-01-AM_png.rf.a19b1922f04e44321bbc784c802127ac.jpg,clubbing,416,416,JPEG,12.04,03b29e0c1982b1f147750a28579d613c11533cc41516e8eb5bd4882d72c1cd7c,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screen-Shot-2021-11-16-at-10-48-11-PM_png.rf.abd73819a9aa24e0dcccad6987eeb09a.jpg,Screen-Shot-2021-11-16-at-10-48-11-PM_png.rf.abd73819a9aa24e0dcccad6987eeb09a.jpg,Onychogryphosis,416,416,JPEG,15.73,15bff072437c2007ee0af57bd741e1f6c1d3b10b834faf4a4a0ddbd5a992bfab,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-10-26-at-12-20-35-PM_png.rf.4af63080ef2452d09e51c3cdb9746bd7.jpg,Screen-Shot-2021-10-26-at-12-20-35-PM_png.rf.4af63080ef2452d09e51c3cdb9746bd7.jpg,clubbing,416,416,JPEG,10.8,5f3272a9e168b88b2498fef496d8572ac5b41c275f2530582e62a6bbb0ea139a,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-36-13-PM_png.rf.fd5d938ecb4bfa51ebedbdc7a07aa87b.jpg,Screen-Shot-2021-11-20-at-8-36-13-PM_png.rf.fd5d938ecb4bfa51ebedbdc7a07aa87b.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,10.56,c7f87dc91623f73ebaded67bfa0be0744f3fa2039871c26011e708ff4a632730,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-09-17-PM_png.rf.b813b578768ba44c87041eeaeea9852a.jpg,Screen-Shot-2021-11-22-at-10-09-17-PM_png.rf.b813b578768ba44c87041eeaeea9852a.jpg,blue_finger,416,416,JPEG,12.89,39d31d09279e629b62f65a419f62825e12343da76506e05ac165243f2e58849f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h94_png.rf.3b6e3afa1aba718bbd5e31ef99c59f40.jpg,h94_png.rf.3b6e3afa1aba718bbd5e31ef99c59f40.jpg,Healthy_Nail,416,416,JPEG,77.25,67a57a4479a8ca345daaa23a6d156aaf3d5661abb1402562c0d261623c878536,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-20-at-8-23-12-PM_png.rf.3a024bc25ee33f6528febbab6e625896.jpg,Screen-Shot-2021-11-20-at-8-23-12-PM_png.rf.3a024bc25ee33f6528febbab6e625896.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,13.93,f192ee60e5f5adf70ba563f022a22985367d3719a633ead27a45fc2a9ff4901a,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-234843_png.rf.6685c17dfb580d66762259b42f98df4a.jpg,Screenshot-2021-11-21-234843_png.rf.6685c17dfb580d66762259b42f98df4a.jpg,Onychogryphosis,416,416,JPEG,11.71,632e14bf1d3d981e4cc06713841030e4c2f535385aa143d8899908b5986fd696,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\104_JPG.rf.b9669d6c0d5b26603ccef66ac5890a1f.jpg,104_JPG.rf.b9669d6c0d5b26603ccef66ac5890a1f.jpg,pitting,416,416,JPEG,12.59,bf213c9b98b4859beaf7e6941aaba724b59aed13b8e67f7a7bc7e429281b72a5,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-10-26-at-10-54-25-AM_png.rf.267731a8f769207b8be74510103f56fe.jpg,Screen-Shot-2021-10-26-at-10-54-25-AM_png.rf.267731a8f769207b8be74510103f56fe.jpg,clubbing,416,416,JPEG,15.59,85f8283ee05dd462b15cef1873e6e9d1d104b76a5eb951c96642531a9d44a662,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-23-26-AM_png.rf.b44b4d57b05bed38bd1e04e905b96d15.jpg,Screen-Shot-2021-11-22-at-8-23-26-AM_png.rf.b44b4d57b05bed38bd1e04e905b96d15.jpg,clubbing,416,416,JPEG,11.29,980473c514be2c484a964a7438136e08af2b9d7714c917296cc63a08c8e53a36,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Acral_Lentiginous_Melanoma\Screen-Shot-2021-11-19-at-12-45-12-AM_png.rf.b3020cf32342a0de980ba2b3efdcf5e5.jpg,Screen-Shot-2021-11-19-at-12-45-12-AM_png.rf.b3020cf32342a0de980ba2b3efdcf5e5.jpg,Acral_Lentiginous_Melanoma,416,416,JPEG,12.24,f7cfb8f0e349e057ac1441d5c962af8de55dbb430711789a40e9d07e7c68b0c9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-234823_png.rf.505a51f536263a1c06a56073ead7fe4f.jpg,Screenshot-2021-11-21-234823_png.rf.505a51f536263a1c06a56073ead7fe4f.jpg,Onychogryphosis,416,416,JPEG,16.61,1d8861129ac31c20f2cdaa8b97e1774627805d84d14d8fc6b28d31d5a75c4648,train
C:\Users\venka\Documents\Project\data\extracted\data\train\clubbing\Screen-Shot-2021-11-22-at-8-30-42-AM_png.rf.b4604591365506b3ab5911ba6170103e.jpg,Screen-Shot-2021-11-22-at-8-30-42-AM_png.rf.b4604591365506b3ab5911ba6170103e.jpg,clubbing,416,416,JPEG,12.0,0c09d5e69a18ac0ff505584fc91875caf3ca570527b2cb21e17971f67dfab79b,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-013107_png.rf.b450598a160dafd5eb81192b5b9d5fa2.jpg,Screenshot-2021-11-19-013107_png.rf.b450598a160dafd5eb81192b5b9d5fa2.jpg,Onychogryphosis,416,416,JPEG,16.01,317388fedd6042c81f5ceb044aab906bc64ea42891041594aeed08789e44fb19,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h39_png.rf.f8c30b098960f0b9bf6a5ef7958e466d.jpg,h39_png.rf.f8c30b098960f0b9bf6a5ef7958e466d.jpg,Healthy_Nail,416,416,JPEG,78.74,0c6469f0354ae4f809597bfaad91b91f16f65c933010d46e6dd94d3c2366a3dd,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-10-05-11-PM_png.rf.c24b076313e3ce50d06928d61419bc9e.jpg,Screen-Shot-2021-11-22-at-10-05-11-PM_png.rf.c24b076313e3ce50d06928d61419bc9e.jpg,blue_finger,416,416,JPEG,12.7,2a798cb8afe5be932483fd8b4dc5a4aa88e6994a4a720d7ef61f996459ec53a9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Healthy_Nail\h79_png.rf.53c66c75b40b9a635650b308c324c2a4.jpg,h79_png.rf.53c66c75b40b9a635650b308c324c2a4.jpg,Healthy_Nail,416,416,JPEG,71.37,f4cd264f8a50e70ef36e8f4676606f00fae99b83c790ba37d13def0b452967f9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-11-22-at-5-01-45-PM_png.rf.0e5abe8684f353b45b69d94082bb857b.jpg,Screen-Shot-2021-11-22-at-5-01-45-PM_png.rf.0e5abe8684f353b45b69d94082bb857b.jpg,blue_finger,416,416,JPEG,11.09,3ab880799403690d2cd192f04433a94af7be326e2cabe6ca149d95539c7f0dad,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-21-194040_png.rf.fa40f6765574036c7364dc6808ef218b.jpg,Screenshot-2021-11-21-194040_png.rf.fa40f6765574036c7364dc6808ef218b.jpg,Onychogryphosis,416,416,JPEG,14.53,0c1d9c91b927625f6defdf5710173bada3eb0ef4ebfd81144c27a3ca838cdec9,train
C:\Users\venka\Documents\Project\data\extracted\data\train\Onychogryphosis\Screenshot-2021-11-19-012333_png.rf.d1a0a8f3316f3763f03189c827c9debf.jpg,Screenshot-2021-11-19-012333_png.rf.d1a0a8f3316f3763f03189c827c9debf.jpg,Onychogryphosis,416,416,JPEG,11.43,9a6ba7ca48f817c61a5b76c6a81775b65b64a23b63ef77cb25d095fdd6bbdcdd,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\192_JPG.rf.2a8d3ebfb40d56b2a1ee49d37739f97f.jpg,192_JPG.rf.2a8d3ebfb40d56b2a1ee49d37739f97f.jpg,pitting,416,416,JPEG,16.61,471ae278402d47e20967e1d1aa67c5a870a757f103c805c61a1bbf96801214c7,train
C:\Users\venka\Documents\Project\data\extracted\data\train\blue_finger\Screen-Shot-2021-10-15-at-9-30-55-AM_png.rf.37a9a666b9d63791e1d12f464fbf75bb.jpg,Screen-Shot-2021-10-15-at-9-30-55-AM_png.rf.37a9a666b9d63791e1d12f464fbf75bb.jpg,blue_finger,416,416,JPEG,10.49,d9690b260d258906e5237684e8a74c62379537c694fe852daf30a2b54b543cd4,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\313_JPG.rf.1b04f5e43cdf91796c3eb581ffdba7f4.jpg,313_JPG.rf.1b04f5e43cdf91796c3eb581ffdba7f4.jpg,pitting,416,416,JPEG,14.78,aa53a1755d5f09a4ae07f1988a421931db8ac3faf5e554c54a4d93a74ecb0b42,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\318_JPG.rf.41efb3b8b336178b573e4dae6663172a.jpg,318_JPG.rf.41efb3b8b336178b573e4dae6663172a.jpg,pitting,416,416,JPEG,13.32,b5a1046316ca6f3b16cefdd71c59774135e86d9d06787c3b991986cc93de867f,train
C:\Users\venka\Documents\Project\data\extracted\data\train\pitting\58_JPG.rf.3bc989cc838cd99038bfbb43bcc58eb7.jpg,58_JPG.rf.3bc989cc838cd99038bfbb43bcc58eb7.jpg,pitting,416,416,JPEG,11.0,7fdfe5a807109ad6afccbc805749224b8de2e24f7e6a7269f9537b0877a4f0a5,train
