source_name,train_variant_count,test_variant_count,total_variant_count,train_classes,test_classes,same_class_across_splits,example_train_file,example_train_path,example_test_file,example_test_path
Screen-Shot-2021-11-22-at-9-23-46-AM_png,1,2,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-23-46-AM_png.rf.73b7e2aab725d05cbe15a5822627f1a7.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-23-46-AM_png.rf.73b7e2aab725d05cbe15a5822627f1a7.jpg,Screen-Shot-2021-11-22-at-9-23-46-AM_png.rf.db710c6fd04556ba4801ad5a1eaab126.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-23-46-AM_png.rf.db710c6fd04556ba4801ad5a1eaab126.jpg
Screen-Shot-2021-11-22-at-9-24-05-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-24-05-AM_png.rf.3c40d1edb496d53d49de9824004b2e61.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-24-05-AM_png.rf.3c40d1edb496d53d49de9824004b2e61.jpg,Screen-Shot-2021-11-22-at-9-24-05-AM_png.rf.f2995c3f305ac8dd90a1248dbe331508.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-24-05-AM_png.rf.f2995c3f305ac8dd90a1248dbe331508.jpg
Screen-Shot-2021-11-22-at-9-27-45-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-27-45-AM_png.rf.4501f85251dcc216c38da30a80e9036d.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-27-45-AM_png.rf.4501f85251dcc216c38da30a80e9036d.jpg,Screen-Shot-2021-11-22-at-9-27-45-AM_png.rf.5046c5a89ab861f4d84232b901ea8cd9.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-27-45-AM_png.rf.5046c5a89ab861f4d84232b901ea8cd9.jpg
Screen-Shot-2021-11-22-at-9-27-51-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-27-51-AM_png.rf.f086868bb19f6b07c3221b30b8796f6a.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-27-51-AM_png.rf.f086868bb19f6b07c3221b30b8796f6a.jpg,Screen-Shot-2021-11-22-at-9-27-51-AM_png.rf.8e6a92146227390b94e99e61bd10c86c.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-27-51-AM_png.rf.8e6a92146227390b94e99e61bd10c86c.jpg
Screen-Shot-2021-11-22-at-9-31-39-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-31-39-AM_png.rf.5fdcf655dde3ebe7c01ecd8e78692bb4.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-31-39-AM_png.rf.5fdcf655dde3ebe7c01ecd8e78692bb4.jpg,Screen-Shot-2021-11-22-at-9-31-39-AM_png.rf.555324671795713ce6d995bdeea74e73.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-31-39-AM_png.rf.555324671795713ce6d995bdeea74e73.jpg
Screen-Shot-2021-11-22-at-9-32-29-AM_png,1,2,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-32-29-AM_png.rf.2c682ba9c8d80f0dd0e1ccff3f276f14.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-32-29-AM_png.rf.2c682ba9c8d80f0dd0e1ccff3f276f14.jpg,Screen-Shot-2021-11-22-at-9-32-29-AM_png.rf.765965c76a4b654e86b8a484d703fd25.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-32-29-AM_png.rf.765965c76a4b654e86b8a484d703fd25.jpg
Screen-Shot-2021-11-22-at-9-37-40-AM_png,1,2,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-37-40-AM_png.rf.d4b5481bb52ff357392f4f0874b74a5f.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-37-40-AM_png.rf.d4b5481bb52ff357392f4f0874b74a5f.jpg,Screen-Shot-2021-11-22-at-9-37-40-AM_png.rf.b684d83c144a38eb2c052ab08fe85089.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-37-40-AM_png.rf.b684d83c144a38eb2c052ab08fe85089.jpg
Screen-Shot-2021-11-22-at-9-40-07-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-40-07-AM_png.rf.27e1ba2a641a04221b2e9131c16a2870.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-40-07-AM_png.rf.27e1ba2a641a04221b2e9131c16a2870.jpg,Screen-Shot-2021-11-22-at-9-40-07-AM_png.rf.9dc1009f07d7125bb0806fe5f9ba47cc.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-40-07-AM_png.rf.9dc1009f07d7125bb0806fe5f9ba47cc.jpg
Screen-Shot-2021-11-22-at-9-43-45-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-43-45-AM_png.rf.3b7a231029d1ffc691e6d17b5176b0b0.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-43-45-AM_png.rf.3b7a231029d1ffc691e6d17b5176b0b0.jpg,Screen-Shot-2021-11-22-at-9-43-45-AM_png.rf.56fee80d27742f442483f6b027ee264e.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-43-45-AM_png.rf.56fee80d27742f442483f6b027ee264e.jpg
Screen-Shot-2021-11-22-at-9-44-03-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-44-03-AM_png.rf.4bccab0ba69abd3074b6661dc1707fcd.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-44-03-AM_png.rf.4bccab0ba69abd3074b6661dc1707fcd.jpg,Screen-Shot-2021-11-22-at-9-44-03-AM_png.rf.9401cc63fb535352ac86210116e80ab8.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-44-03-AM_png.rf.9401cc63fb535352ac86210116e80ab8.jpg
Screen-Shot-2021-11-22-at-9-44-40-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-44-40-AM_png.rf.a00c4fdc5f67c2081f729659ccc591ba.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-44-40-AM_png.rf.a00c4fdc5f67c2081f729659ccc591ba.jpg,Screen-Shot-2021-11-22-at-9-44-40-AM_png.rf.b86d00c09dce9b97af3940e831451e54.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-44-40-AM_png.rf.b86d00c09dce9b97af3940e831451e54.jpg
Screen-Shot-2021-11-22-at-9-46-24-PM_png,2,1,3,blue_finger,blue_finger,True,Screen-Shot-2021-11-22-at-9-46-24-PM_png.rf.280787917f05da1446f5f12896d3bb82.jpg,C:\Users\venka\Documents\Project\data\processed\train\blue_finger\Screen-Shot-2021-11-22-at-9-46-24-PM_png.rf.280787917f05da1446f5f12896d3bb82.jpg,Screen-Shot-2021-11-22-at-9-46-24-PM_png.rf.f1a68de9eacbc4cd145b70e320ef0cc3.jpg,C:\Users\venka\Documents\Project\data\processed\test\blue_finger\Screen-Shot-2021-11-22-at-9-46-24-PM_png.rf.f1a68de9eacbc4cd145b70e320ef0cc3.jpg
Screen-Shot-2021-11-22-at-9-47-35-PM_png,2,1,3,blue_finger,blue_finger,True,Screen-Shot-2021-11-22-at-9-47-35-PM_png.rf.0842b228894701a65933040572439eed.jpg,C:\Users\venka\Documents\Project\data\processed\train\blue_finger\Screen-Shot-2021-11-22-at-9-47-35-PM_png.rf.0842b228894701a65933040572439eed.jpg,Screen-Shot-2021-11-22-at-9-47-35-PM_png.rf.505a66d48d60cb030e85e72d119e7f37.jpg,C:\Users\venka\Documents\Project\data\processed\test\blue_finger\Screen-Shot-2021-11-22-at-9-47-35-PM_png.rf.505a66d48d60cb030e85e72d119e7f37.jpg
Screen-Shot-2021-11-22-at-9-47-46-PM_png,2,1,3,blue_finger,blue_finger,True,Screen-Shot-2021-11-22-at-9-47-46-PM_png.rf.0db34c69d6c83b34669f339d77cdf129.jpg,C:\Users\venka\Documents\Project\data\processed\train\blue_finger\Screen-Shot-2021-11-22-at-9-47-46-PM_png.rf.0db34c69d6c83b34669f339d77cdf129.jpg,Screen-Shot-2021-11-22-at-9-47-46-PM_png.rf.5767f23837819a3424406e0bcaca9c1e.jpg,C:\Users\venka\Documents\Project\data\processed\test\blue_finger\Screen-Shot-2021-11-22-at-9-47-46-PM_png.rf.5767f23837819a3424406e0bcaca9c1e.jpg
Screen-Shot-2021-11-22-at-9-51-13-AM_png,1,2,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-51-13-AM_png.rf.bc62bff5c1496f15cf7b1cf2daf4450e.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-51-13-AM_png.rf.bc62bff5c1496f15cf7b1cf2daf4450e.jpg,Screen-Shot-2021-11-22-at-9-51-13-AM_png.rf.13f4b161a98ed0705b4e56c958779034.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-51-13-AM_png.rf.13f4b161a98ed0705b4e56c958779034.jpg
Screen-Shot-2021-11-22-at-9-51-19-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-51-19-AM_png.rf.25d74652ee11dd550f3ee5ba77d6821e.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-51-19-AM_png.rf.25d74652ee11dd550f3ee5ba77d6821e.jpg,Screen-Shot-2021-11-22-at-9-51-19-AM_png.rf.3582c1a69fb0c9d647ae4e0ae48801c7.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-51-19-AM_png.rf.3582c1a69fb0c9d647ae4e0ae48801c7.jpg
Screen-Shot-2021-11-22-at-9-52-22-PM_png,2,1,3,blue_finger,blue_finger,True,Screen-Shot-2021-11-22-at-9-52-22-PM_png.rf.8763b635c21129750312b35f46388429.jpg,C:\Users\venka\Documents\Project\data\processed\train\blue_finger\Screen-Shot-2021-11-22-at-9-52-22-PM_png.rf.8763b635c21129750312b35f46388429.jpg,Screen-Shot-2021-11-22-at-9-52-22-PM_png.rf.b23cbd970380f38ba9248ff79feefbf7.jpg,C:\Users\venka\Documents\Project\data\processed\test\blue_finger\Screen-Shot-2021-11-22-at-9-52-22-PM_png.rf.b23cbd970380f38ba9248ff79feefbf7.jpg
Screen-Shot-2021-11-22-at-9-54-00-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-54-00-AM_png.rf.5e987ad81ecded67e5ce087c26970041.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-54-00-AM_png.rf.5e987ad81ecded67e5ce087c26970041.jpg,Screen-Shot-2021-11-22-at-9-54-00-AM_png.rf.a1cb3285513e08923efd4ae8701c77ba.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-54-00-AM_png.rf.a1cb3285513e08923efd4ae8701c77ba.jpg
Screen-Shot-2021-11-22-at-9-54-05-AM_png,2,1,3,clubbing,clubbing,True,Screen-Shot-2021-11-22-at-9-54-05-AM_png.rf.5c154d07e003ccf307cfe0ab25b53eae.jpg,C:\Users\venka\Documents\Project\data\processed\train\clubbing\Screen-Shot-2021-11-22-at-9-54-05-AM_png.rf.5c154d07e003ccf307cfe0ab25b53eae.jpg,Screen-Shot-2021-11-22-at-9-54-05-AM_png.rf.042afb5867566686adb519a5eb0cc372.jpg,C:\Users\venka\Documents\Project\data\processed\test\clubbing\Screen-Shot-2021-11-22-at-9-54-05-AM_png.rf.042afb5867566686adb519a5eb0cc372.jpg
Screenshot-2021-11-19-004020_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-004020_png.rf.3e466880d2a613769cca0a9ade7d73ac.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-004020_png.rf.3e466880d2a613769cca0a9ade7d73ac.jpg,Screenshot-2021-11-19-004020_png.rf.7917b3969d3c69cc2fd1db5c938dd42a.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-004020_png.rf.7917b3969d3c69cc2fd1db5c938dd42a.jpg
Screenshot-2021-11-19-004044_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-004044_png.rf.9564483864669561eddd8bcc63418d10.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-004044_png.rf.9564483864669561eddd8bcc63418d10.jpg,Screenshot-2021-11-19-004044_png.rf.a980597f1cef7522d19aa3867f8adce7.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-004044_png.rf.a980597f1cef7522d19aa3867f8adce7.jpg
Screenshot-2021-11-19-004245_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-004245_png.rf.5503a5cfdddcf47f81fd01b66f90818f.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-004245_png.rf.5503a5cfdddcf47f81fd01b66f90818f.jpg,Screenshot-2021-11-19-004245_png.rf.3aad5399770b399762b6982ec93e3cd4.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-004245_png.rf.3aad5399770b399762b6982ec93e3cd4.jpg
Screenshot-2021-11-19-005529_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-005529_png.rf.d664d0555d54af5ddf1cfe8d21bf0702.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-005529_png.rf.d664d0555d54af5ddf1cfe8d21bf0702.jpg,Screenshot-2021-11-19-005529_png.rf.ace0a2936805480bd2a6677bcb744a35.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-005529_png.rf.ace0a2936805480bd2a6677bcb744a35.jpg
Screenshot-2021-11-19-005556_png,1,2,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-005556_png.rf.06c49b29f113948f337e29d4b062e407.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-005556_png.rf.06c49b29f113948f337e29d4b062e407.jpg,Screenshot-2021-11-19-005556_png.rf.1383dfc5938979d08ad18770319d96fb.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-005556_png.rf.1383dfc5938979d08ad18770319d96fb.jpg
Screenshot-2021-11-19-010109_png,1,2,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010109_png.rf.43c1376913ca4629fb49a407c913531d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010109_png.rf.43c1376913ca4629fb49a407c913531d.jpg,Screenshot-2021-11-19-010109_png.rf.0223026760ccc4f75732c511c8b735bd.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010109_png.rf.0223026760ccc4f75732c511c8b735bd.jpg
Screenshot-2021-11-19-010215_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010215_png.rf.5a31202fe47ef13fa48d36341f8bde88.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010215_png.rf.5a31202fe47ef13fa48d36341f8bde88.jpg,Screenshot-2021-11-19-010215_png.rf.92a34bd70a355709199a94f939490de6.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010215_png.rf.92a34bd70a355709199a94f939490de6.jpg
Screenshot-2021-11-19-010434_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010434_png.rf.b18c12a1fd262999ecf3ef3294e743c9.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010434_png.rf.b18c12a1fd262999ecf3ef3294e743c9.jpg,Screenshot-2021-11-19-010434_png.rf.2c67f735311f06475b15bd382873bfb5.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010434_png.rf.2c67f735311f06475b15bd382873bfb5.jpg
Screenshot-2021-11-19-010454_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010454_png.rf.393b531a979995c938c8d486f9895351.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010454_png.rf.393b531a979995c938c8d486f9895351.jpg,Screenshot-2021-11-19-010454_png.rf.b918ee588c1ce99dce715e64931b00a5.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010454_png.rf.b918ee588c1ce99dce715e64931b00a5.jpg
Screenshot-2021-11-19-010604_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010604_png.rf.749665c9d659f8aa125edf1616d0bf7b.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010604_png.rf.749665c9d659f8aa125edf1616d0bf7b.jpg,Screenshot-2021-11-19-010604_png.rf.ce790061c47f32fcbf2b6d47f5577b9f.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010604_png.rf.ce790061c47f32fcbf2b6d47f5577b9f.jpg
Screenshot-2021-11-19-010724_png,1,2,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-010724_png.rf.9f0b1e5a4be81bbab15603e209cdc017.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-010724_png.rf.9f0b1e5a4be81bbab15603e209cdc017.jpg,Screenshot-2021-11-19-010724_png.rf.717c93627701710f4b48c6dd4de93926.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-010724_png.rf.717c93627701710f4b48c6dd4de93926.jpg
Screenshot-2021-11-19-011002_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-011002_png.rf.139187ece436d674ea003b190529f195.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-011002_png.rf.139187ece436d674ea003b190529f195.jpg,Screenshot-2021-11-19-011002_png.rf.5b9e54e7478ddd3e1b631adbf52183a8.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-011002_png.rf.5b9e54e7478ddd3e1b631adbf52183a8.jpg
Screenshot-2021-11-19-011220_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-011220_png.rf.4adbdec13d295e7a20505f5001e05139.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-011220_png.rf.4adbdec13d295e7a20505f5001e05139.jpg,Screenshot-2021-11-19-011220_png.rf.306de9f567dc99bae011e71d67d4df21.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-011220_png.rf.306de9f567dc99bae011e71d67d4df21.jpg
Screenshot-2021-11-19-011359_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-011359_png.rf.30769910d11f38d9cfaeaf8ab1282f33.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-011359_png.rf.30769910d11f38d9cfaeaf8ab1282f33.jpg,Screenshot-2021-11-19-011359_png.rf.a53d9b12762c221ae9e58eb1974b5f7f.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-011359_png.rf.a53d9b12762c221ae9e58eb1974b5f7f.jpg
Screenshot-2021-11-19-012106_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-012106_png.rf.2548ac95609e4258103173d063a5af28.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-012106_png.rf.2548ac95609e4258103173d063a5af28.jpg,Screenshot-2021-11-19-012106_png.rf.efff6adef139efd98e2d95671d2506e8.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-012106_png.rf.efff6adef139efd98e2d95671d2506e8.jpg
Screenshot-2021-11-19-012333_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-012333_png.rf.b2bb5c8c52d9fe03cf3fa17183012e3c.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-012333_png.rf.b2bb5c8c52d9fe03cf3fa17183012e3c.jpg,Screenshot-2021-11-19-012333_png.rf.04ad8218c312d5e5bed15c037220e278.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-012333_png.rf.04ad8218c312d5e5bed15c037220e278.jpg
Screenshot-2021-11-19-012721_png,1,2,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-012721_png.rf.4ee1ffefc857fca0e34d1a1af4f0a40f.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-012721_png.rf.4ee1ffefc857fca0e34d1a1af4f0a40f.jpg,Screenshot-2021-11-19-012721_png.rf.3afccdd6800487c49bd11a32982e5ae0.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-012721_png.rf.3afccdd6800487c49bd11a32982e5ae0.jpg
Screenshot-2021-11-19-013239_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-013239_png.rf.520fcc5fcd21c377d248670d3a434cf6.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-013239_png.rf.520fcc5fcd21c377d248670d3a434cf6.jpg,Screenshot-2021-11-19-013239_png.rf.1dd9d28369fd9b8101f0ab6f720aa40c.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-013239_png.rf.1dd9d28369fd9b8101f0ab6f720aa40c.jpg
Screenshot-2021-11-19-015139_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-015139_png.rf.279ad7ab3edf999e7c47c28ab719c25f.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-015139_png.rf.279ad7ab3edf999e7c47c28ab719c25f.jpg,Screenshot-2021-11-19-015139_png.rf.23c0ff871f048456e699bd2a4df2b272.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-015139_png.rf.23c0ff871f048456e699bd2a4df2b272.jpg
Screenshot-2021-11-19-015917_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-015917_png.rf.1a77c056e0da94a5769af21b6ee1defc.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-015917_png.rf.1a77c056e0da94a5769af21b6ee1defc.jpg,Screenshot-2021-11-19-015917_png.rf.d149514b0ae955f0b4e39c55f3c56934.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-015917_png.rf.d149514b0ae955f0b4e39c55f3c56934.jpg
Screenshot-2021-11-19-020136_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-020136_png.rf.b5698b3044537bb9e93f2331b697603d.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-020136_png.rf.b5698b3044537bb9e93f2331b697603d.jpg,Screenshot-2021-11-19-020136_png.rf.19912db47255755ab8475645796db4d1.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-020136_png.rf.19912db47255755ab8475645796db4d1.jpg
Screenshot-2021-11-19-020317_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-020317_png.rf.189aa63b7ce2ecb964588369f29d5ccf.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-020317_png.rf.189aa63b7ce2ecb964588369f29d5ccf.jpg,Screenshot-2021-11-19-020317_png.rf.95d8cd1cedb0e872a4ab55180c799ce7.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-020317_png.rf.95d8cd1cedb0e872a4ab55180c799ce7.jpg
Screenshot-2021-11-19-020327_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-020327_png.rf.5d220fd76243d520da7cab3e22b58b9b.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-020327_png.rf.5d220fd76243d520da7cab3e22b58b9b.jpg,Screenshot-2021-11-19-020327_png.rf.52dadddf0722430159b4e7e261abc353.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-020327_png.rf.52dadddf0722430159b4e7e261abc353.jpg
Screenshot-2021-11-19-021128_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-021128_png.rf.9e1aa2a3ad7acd538f29a94eab238305.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-021128_png.rf.9e1aa2a3ad7acd538f29a94eab238305.jpg,Screenshot-2021-11-19-021128_png.rf.e08ae6730d79b2cf69f69b9f2ccb3e02.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-021128_png.rf.e08ae6730d79b2cf69f69b9f2ccb3e02.jpg
Screenshot-2021-11-19-021909_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-021909_png.rf.147bc6a7bf6914faa468d2cb4bb3c481.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-021909_png.rf.147bc6a7bf6914faa468d2cb4bb3c481.jpg,Screenshot-2021-11-19-021909_png.rf.262175457e520d0803441e061118b24f.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-021909_png.rf.262175457e520d0803441e061118b24f.jpg
Screenshot-2021-11-19-021939_png,2,1,3,Onychogryphosis,Onychogryphosis,True,Screenshot-2021-11-19-021939_png.rf.7c2b591e181d9dfe73c671c01ee5ad0e.jpg,C:\Users\venka\Documents\Project\data\processed\train\Onychogryphosis\Screenshot-2021-11-19-021939_png.rf.7c2b591e181d9dfe73c671c01ee5ad0e.jpg,Screenshot-2021-11-19-021939_png.rf.1c98d73d9d99acba77451363cd8884bf.jpg,C:\Users\venka\Documents\Project\data\processed\test\Onychogryphosis\Screenshot-2021-11-19-021939_png.rf.1c98d73d9d99acba77451363cd8884bf.jpg
